iteration,fittest,mean_fitness,mean_links,max_links
560,8.004546898832773,2.2714604711184156,3.05,16
561,8.004546898832773,2.220063279973629,2.575,13
562,8.004546898832773,2.245717212715193,2.225,9
563,8.004546898832773,2.2762997831168215,1.825,9
564,8.004546898832773,2.4350297596250927,2.05,9
565,8.004546898832773,2.5061998950703357,2.675,13
566,8.004546898832773,2.3590515515763046,2.65,9
567,8.004546898832773,2.141808779895162,2.7,9
568,8.004546898832773,2.1420362868683487,3.0,13
569,8.004546898832773,2.3170376716640724,3.6,13
570,8.004546898832773,2.2808645723720318,3.575,13
571,8.004546898832773,2.2674893471050765,3.075,14
572,8.004546898832773,2.302883121570151,3.525,13
573,8.004546898832773,2.1787670051297403,3.55,13
574,8.004546898832773,2.2064828310241924,4.075,16
575,8.004546898832773,2.20170063265263,3.0,16
576,8.004546898832773,2.1757020821029984,3.15,10
577,8.004546898832773,2.2149805872130597,3.175,9
578,8.004546898832773,2.4216196433843225,4.225,13
579,8.004546898832773,2.3090626633299625,3.7,13
580,8.004546898832773,2.1646407041104156,3.6,13
581,8.004546898832773,2.030312385283937,4.4,13
582,8.004546898832773,2.0997704178565444,4.025,13
583,8.004546898832773,2.0161123447093336,4.4,13
584,8.004546898832773,2.0995906001426414,4.325,13
585,8.004546898832773,2.0544767257771213,4.65,15
586,8.004546898832773,1.9525391437434678,5.45,21
587,8.004546898832773,2.082314970431561,5.05,13
588,8.004546898832773,1.9916297105670377,4.625,13
589,8.004546898832773,1.9780596571655653,4.95,16
590,8.004546898832773,2.0787169044839615,4.05,22
591,8.004546898832773,2.4476572639628706,5.075,22
592,8.004546898832773,2.2457648982839076,5.225,15
593,8.004546898832773,2.0236153361298648,4.25,13
594,8.004546898832773,1.9692610426118597,3.85,13
595,8.004546898832773,2.123811291035218,3.775,22
596,8.004546898832773,2.0519697213024175,3.675,10
597,8.004546898832773,2.2624030594121223,4.05,10
598,8.004546898832773,1.966604351818861,5.275,28
599,8.004546898832773,2.0916898214049437,3.8,13
600,8.004546898832773,2.0067219151653477,2.875,13
601,8.004546898832773,2.023580637144166,2.05,9
602,8.004546898832773,2.282997216225053,2.45,10
603,8.004546898832773,2.1780876941436005,2.9,21
604,8.004546898832773,2.442512067195506,3.4,28
605,8.004546898832773,2.1864453316588897,2.475,10
606,8.004546898832773,2.28581777565379,2.95,21
607,8.004546898832773,2.299957802238474,2.9,13
608,8.004546898832773,2.219304453635422,2.975,13
609,8.004546898832773,2.145713030972312,4.125,31
610,8.004546898832773,2.091535871636379,2.7,13
611,8.004546898832773,2.205135768891164,3.075,13
612,8.004546898832773,2.3116298804755835,3.325,13
613,8.004546898832773,2.3163093126347905,3.375,13
614,8.004546898832773,2.383287909425369,3.875,13
615,8.004546898832773,2.418283728147536,3.175,13
616,8.004546898832773,2.3352381381028975,3.325,10
617,8.004546898832773,2.385498638275357,2.95,9
618,8.004546898832773,2.412970099456943,2.925,9
619,8.004546898832773,2.4587096273806575,3.5,10
620,8.004546898832773,2.155730897508519,4.05,13
621,8.004546898832773,2.2501174304599116,3.35,10
622,8.004546898832773,2.3975135894217816,3.375,15
623,8.004546898832773,2.4781449518994956,3.675,14
624,8.004546898832773,2.292118683882433,3.975,16
625,8.004546898832773,2.5487484036376538,3.75,13
626,8.004546898832773,2.3691946438172122,3.525,10
627,8.004546898832773,2.3855306125369804,3.625,13
628,8.004546898832773,2.2014588111599105,2.8,13
629,8.004546898832773,2.334313848210589,2.95,10
630,8.004546898832773,2.3069976576443123,4.05,13
631,8.004546898832773,2.4143880706170595,5.05,31
632,8.004546898832773,2.43350477151495,3.75,13
633,8.004546898832773,2.1856051437326363,4.675,19
634,8.004546898832773,2.5276665996047107,5.05,16
635,8.004546898832773,2.205378107968516,5.7,13
636,8.004546898832773,2.3668758410887927,5.85,14
637,8.004546898832773,2.268513832745191,7.8,40
638,8.004546898832773,2.1280301996581854,5.325,16
639,8.004546898832773,2.143166123463689,5.075,15
640,8.004546898832773,2.19711467792119,4.4,13
641,8.004546898832773,2.242165719308732,4.675,19
642,8.004546898832773,2.258573422570077,5.0,16
643,8.004546898832773,2.2119691632206524,5.05,13
644,8.004546898832773,2.156260224927682,3.95,22
645,8.004546898832773,2.237996033739352,3.9,16
646,8.004546898832773,2.3082204888560183,3.725,13
647,8.004546898832773,2.356631984736672,2.975,13
648,8.004546898832773,2.1050429160354445,3.325,13
649,8.004546898832773,2.2944267790605313,3.45,13
650,8.004546898832773,2.2615033293060227,3.025,10
651,8.004546898832773,2.266961398391037,2.725,15
652,8.004546898832773,2.1448285180062663,2.675,15
653,8.004546898832773,2.2610130811958093,2.05,9
654,8.004546898832773,2.2985848785391148,2.225,13
655,8.004546898832773,2.322580341607101,2.475,9
656,8.004546898832773,2.150617149594949,3.325,13
657,8.004546898832773,2.1816051443759426,3.6,13
658,8.004546898832773,2.6433861390028763,4.375,21
659,8.004546898832773,2.646304125536864,4.325,13
660,8.004546898832773,2.4922424973384962,4.475,22
661,8.004546898832773,2.18479064717745,4.275,40
662,8.004546898832773,2.280476273062649,3.225,13
663,8.004546898832773,2.50314796389504,3.325,10
664,8.004546898832773,2.575782954582979,3.85,16
665,8.004546898832773,2.3097449030722323,3.45,13
666,8.004546898832773,2.413143638989444,3.0,10
667,8.004546898832773,2.239427073684006,3.375,13
668,8.004546898832773,2.2593700903709033,3.225,13
669,8.004546898832773,2.4839367771378704,3.475,13
670,8.004546898832773,2.2982823800610075,4.425,13
671,8.004546898832773,2.45010714585852,3.1,13
672,8.004546898832773,2.19178740245628,3.25,13
673,8.004546898832773,2.1371252294580962,3.15,9
674,8.004546898832773,2.385902781481554,3.425,12
675,8.004546898832773,2.3610543404502295,3.85,10
676,8.004546898832773,2.366540237831496,3.95,13
677,8.004546898832773,2.2015346983042745,4.15,21
678,9.058961421088911,2.6876707653159464,4.3,28
679,9.058961421088911,2.410371977020957,3.8,21
680,9.058961421088911,2.4454568025445282,3.175,21
681,9.058961421088911,2.436841284496114,3.5,14
682,9.148237809181547,2.9532166080794697,4.125,23
683,9.329403798124495,3.1901220608392484,2.95,7
684,9.793891580769696,4.3159374789388325,2.425,4
685,9.793891580769696,4.254269815919299,2.525,9
686,9.793891580769696,3.5616683242198333,3.1,9
687,10.051165778776163,4.155595022518761,3.0,9
688,10.051165778776163,4.075815924640301,3.2,19
689,10.051165778776163,3.7171294895159357,2.3,4
690,10.051165778776163,3.5363279199768898,2.65,7
691,10.155927345240698,3.286026944162316,2.775,10
692,10.155927345240698,2.9658217651345695,2.2,4
693,10.155927345240698,2.852611472390075,2.45,9
694,10.155927345240698,3.5272763195961048,3.425,28
695,10.155927345240698,3.4216062070782427,3.05,9
696,10.155927345240698,3.184252736011566,3.125,10
697,10.155927345240698,3.14856341748265,2.75,10
698,10.155927345240698,3.3323373804842973,3.2,16
699,10.155927345240698,3.4200326795102534,3.225,7
700,10.155927345240698,3.71416459789114,3.35,9
701,10.155927345240698,3.833850262592821,2.925,7
702,10.155927345240698,3.9327743686321925,3.05,10
703,10.155927345240698,3.319577293496665,2.425,7
704,10.314650737642976,3.799291106264998,2.85,9
705,10.314650737642976,3.3612763763402995,3.025,10
706,10.314650737642976,2.8178429006551213,3.5,10
707,10.329636542933226,2.8366803403267715,3.3,11
708,10.671250738755411,3.222370964610904,3.575,13
709,10.671250738755411,3.2102306528238644,3.85,10
710,10.682374678281397,3.328290679523505,3.025,9
711,10.682374678281397,3.154858952785221,3.8,13
712,10.682374678281397,3.107565876332016,4.25,10
713,10.682374678281397,3.193287541691553,4.075,19
714,10.775244089708167,4.00018147622868,3.3,13
715,10.775244089708167,3.0645875848730144,3.2,10
716,10.775244089708167,2.9058786664290333,3.025,7
717,10.784415481335918,3.2623849138872005,3.35,13
718,10.784415481335918,2.745290242189216,3.8,13
719,10.784415481335918,2.566424977728281,3.225,5
720,10.784415481335918,2.5811749986013863,3.95,13
721,10.784415481335918,2.543421506526447,3.475,13
722,10.784415481335918,2.6160442616220685,3.625,13
723,10.784415481335918,2.9833394744719883,3.75,16
724,10.784415481335918,2.606628771644918,4.575,28
725,10.784415481335918,2.824401572618288,4.5,19
726,10.784415481335918,2.7297085659356966,3.675,13
727,10.784415481335918,2.5015662225574515,3.525,11
728,10.784415481335918,2.4551666907996506,4.55,21
729,10.784415481335918,3.025701549298616,3.275,10
730,10.784415481335918,2.822442528184972,4.05,19
731,10.784415481335918,2.941802839032735,5.1,33
732,10.784415481335918,2.5035009398758,4.725,34
733,10.784415481335918,2.4541146088358574,4.425,20
734,10.784415481335918,2.4360937723630163,3.775,10
735,10.784415481335918,2.679764740292361,2.925,7
736,10.8163345662306,2.922714866630772,2.875,10
737,10.8163345662306,2.8197067477318516,2.425,7
738,10.8163345662306,2.8439852496176927,2.425,10
739,10.8163345662306,2.7293654086173107,2.075,4
740,10.8163345662306,2.733588486325688,2.5,9
741,10.8163345662306,3.448514847455422,3.175,22
742,10.8163345662306,3.331981703960058,3.025,10
743,10.8163345662306,3.844172065722045,2.875,9
744,10.8163345662306,3.4507550267323537,2.7,11
745,10.8163345662306,3.5715660385249444,2.275,7
746,10.8163345662306,5.15416809574314,2.725,7
747,10.8163345662306,4.661628064698913,2.925,10
748,10.8163345662306,3.2463045226516014,2.975,10
749,10.8163345662306,4.037481249719368,3.05,9
750,10.8163345662306,4.523087748392188,3.025,7
751,10.8163345662306,3.878160536692995,2.575,7
752,10.8163345662306,3.5284534815788433,3.625,13
753,10.8163345662306,4.454158912690833,3.1,10
754,10.8163345662306,3.9891272809010148,3.05,13
755,10.8163345662306,3.6734759460373825,3.25,13
756,10.8163345662306,3.491186357568691,3.35,10
757,10.8163345662306,4.073437531734606,4.05,21
758,10.8163345662306,3.923589335191218,3.05,21
759,10.8163345662306,3.853948092050622,3.5,15
760,10.8163345662306,4.14640280199525,3.35,15
761,10.8163345662306,3.560579907696956,2.85,13
762,10.8163345662306,3.3970937363870872,2.625,10
763,10.8163345662306,3.9343181082522634,3.025,10
764,10.8163345662306,3.7970526170707815,3.075,10
765,10.8163345662306,4.104737959642106,3.125,13
766,10.916376307384892,4.005809143652899,3.35,13
767,10.916376307384892,3.849510886344278,3.125,13
768,10.916376307384892,3.8349574559564195,3.75,21
769,10.916376307384892,3.809447899349901,2.85,6
770,10.916376307384892,3.4600349859883366,3.325,7
771,10.916376307384892,3.328754134567691,3.0,11
772,10.916376307384892,3.2564464842894436,2.975,9
773,10.916376307384892,4.079005506024456,3.275,13
774,10.916376307384892,3.5689935480683035,3.175,13
775,10.916376307384892,4.202304313850151,3.35,13
776,10.916376307384892,3.4903216463911817,2.75,12
777,10.916376307384892,3.700344287473591,2.675,7
778,10.916376307384892,4.569393931033027,2.6,4
779,10.916376307384892,3.665160901665331,2.625,9
780,10.916376307384892,3.922317554850222,2.625,6
781,10.916376307384892,3.4433449460909977,2.875,13
782,10.916376307384892,3.144766804616265,3.0,19
783,10.916376307384892,3.4700951235405357,2.425,7
784,10.916376307384892,3.76251922128978,2.925,9
785,10.916376307384892,3.4132496307448945,2.85,9
786,10.916376307384892,3.6403651178074083,2.8,10
787,10.916376307384892,3.3131099043482606,2.8,10
788,10.916376307384892,3.4501748963367076,3.425,13
789,10.916376307384892,2.954456122752899,3.8,13
790,10.916376307384892,3.125555189953548,3.425,13
791,10.916376307384892,3.206992765116733,3.7,14
792,10.916376307384892,3.3536553091472157,2.6,7
793,10.916376307384892,3.803072460192837,3.15,10
794,10.916376307384892,3.3053542797632383,3.325,10
795,10.916376307384892,3.8835592399558045,3.35,11
796,10.916376307384892,3.813547860230635,2.9,8
797,10.916376307384892,4.252383547194985,3.375,13
798,10.916376307384892,3.623721716540544,3.175,10
799,10.916376307384892,3.804255588397877,2.5,10
800,10.916376307384892,4.560859478721073,2.8,13
801,10.916376307384892,3.734811955156354,2.8,10
802,10.916376307384892,3.615446353476956,2.875,10
803,10.916376307384892,3.4899093588218735,2.575,7
804,10.916376307384892,3.4374428401405863,3.4,28
805,10.916376307384892,3.419381754685007,3.35,13
806,10.916376307384892,3.5576878424356138,2.525,7
807,10.916376307384892,4.197013818066251,2.55,4
808,10.916376307384892,3.9656233205450384,2.65,9
809,10.916376307384892,3.4011556951463233,2.15,3
810,10.916376307384892,3.5460344417254093,2.2,5
811,10.916376307384892,3.071141550957324,2.4,6
812,10.916376307384892,3.05546983327962,3.05,13
813,10.916376307384892,3.122374461251589,2.825,10
814,10.916376307384892,2.447681309387714,3.325,13
815,10.916376307384892,2.7080275595488925,3.125,10
816,10.916376307384892,2.662358274874948,2.675,6
817,10.916376307384892,2.788440863386776,2.525,5
818,10.916376307384892,2.770881971310598,2.55,7
819,10.916376307384892,2.184627320072457,2.425,7
820,10.916376307384892,2.4719801467115468,3.0,9
821,10.916376307384892,2.914754908436332,2.875,7
822,10.916376307384892,2.8716400495395105,2.825,10
823,10.916376307384892,2.8997475677053552,2.275,7
824,10.916376307384892,3.5658634251853565,2.425,9
825,10.916376307384892,3.9012150927063303,2.325,5
826,10.916376307384892,4.125272267008988,2.475,7
827,10.916376307384892,3.963292669806586,2.725,6
828,10.916376307384892,3.812340873133229,3.2,13
829,10.916376307384892,3.7857868564971175,3.45,13
830,10.916376307384892,3.963039018077537,3.25,10
831,10.916376307384892,3.6595937289333853,2.375,5
832,10.916376307384892,3.7902183593274676,3.35,19
833,10.916376307384892,3.7277906126300424,3.35,31
834,10.916376307384892,4.1900992891053175,3.35,31
835,10.916376307384892,4.27126954016065,3.075,13
836,10.916376307384892,3.996830066076594,3.275,13
837,10.916376307384892,3.3389144243096154,2.95,12
838,10.916376307384892,2.8338861665952138,2.675,6
839,10.916376307384892,2.8735436753116845,2.45,6
840,10.916376307384892,2.653208569516111,2.575,5
841,10.916376307384892,2.971281692138772,3.075,10
842,10.916376307384892,3.4112653360957976,3.175,9
843,10.916376307384892,3.2803660236737686,2.75,7
844,10.916376307384892,4.098449745167948,2.5,6
845,10.916376307384892,3.852947864499357,2.525,6
846,10.916376307384892,2.933777425169572,3.125,10
847,10.916376307384892,3.6424599572445375,2.8,5
848,10.916376307384892,3.3421723841138915,2.675,9
849,10.916376307384892,3.875098026845792,2.8,9
850,10.916376307384892,3.4093746222667543,3.025,13
851,10.916376307384892,2.926355943658646,2.775,13
852,10.916376307384892,3.2706209234623054,2.825,7
853,10.916376307384892,3.3281322861337754,2.575,5
854,10.916376307384892,3.7046324592896065,3.3,10
855,10.916376307384892,4.401325634295739,2.85,9
856,10.916376307384892,4.116172895474685,3.0,7
857,10.916376307384892,3.814396822287354,2.925,13
858,10.916376307384892,3.321403549222235,3.025,15
859,10.916376307384892,3.5868578878213038,3.15,10
860,10.916376307384892,3.2707074429196985,3.075,9
861,10.916376307384892,3.4099337032250174,3.025,12
862,10.916376307384892,4.22552974371205,2.95,9
863,10.916376307384892,3.797640505176036,2.775,15
864,10.916376307384892,4.125667661224144,2.95,19
865,10.916376307384892,3.7864509069596948,2.375,7
866,10.916376307384892,3.9411204121050005,2.725,5
867,10.916376307384892,3.5978183609112238,2.95,10
868,10.916376307384892,3.1002723829204335,3.0,13
869,10.916376307384892,3.2158167269318243,2.7,7
870,10.916376307384892,3.918898092599696,2.575,6
871,10.916376307384892,3.6230334295154223,2.85,6
872,10.916376307384892,3.3965984933507016,3.025,7
873,10.916376307384892,2.9199041793603766,2.575,5
874,10.916376307384892,3.010230432369071,2.375,9
875,10.916376307384892,2.9711390365993755,2.775,9
876,10.916376307384892,3.0980458287998784,2.55,9
877,10.916376307384892,3.0488505466884233,2.45,4
878,10.916376307384892,2.5511742803463746,2.725,9
879,10.916376307384892,2.734074068435573,2.65,9
880,10.916376307384892,3.5686450414135202,2.625,4
881,10.976233078115806,3.8130705655943347,3.0,13
882,10.976233078115806,3.160445290476956,2.725,7
883,10.976233078115806,3.498544980076889,3.1,7
884,10.976233078115806,2.7761107004375845,2.65,6
885,10.976233078115806,3.2858474270513134,2.95,6
886,10.976233078115806,3.413272327408243,3.4,11
887,10.976233078115806,3.1963647591240125,3.425,9
888,10.976233078115806,2.8244674671756416,3.75,19
889,10.976233078115806,3.567880515009901,3.55,11
890,10.976233078115806,3.4673232658784854,2.7,10
891,10.976233078115806,3.621144507070807,3.1,10
892,10.976233078115806,3.489302452653793,2.975,8
893,10.976233078115806,3.5688949134916066,3.175,9
894,10.976233078115806,3.26069763859156,2.95,6
895,10.976233078115806,3.0089608486440866,3.525,13
896,10.976233078115806,2.5778544477850773,2.7,7
897,10.976233078115806,2.697326746462198,2.95,11
898,10.976233078115806,2.8148096852516518,3.025,11
899,10.976233078115806,2.8416352872892108,3.3,11
900,10.976233078115806,2.9773003061150844,4.0,21
901,10.976233078115806,3.1725259005649193,3.4,13
902,10.976233078115806,3.6076815049834154,3.225,7
903,10.976233078115806,2.9411353124688637,3.4,13
904,10.976233078115806,2.9104104932973294,3.775,10
905,10.976233078115806,3.644785302113925,4.1,13
906,10.976233078115806,3.7398929961677476,3.95,13
907,10.976233078115806,3.0489747674121745,3.75,13
908,10.976233078115806,3.3873152505586406,3.525,10
909,10.976233078115806,3.315977094067968,3.125,5
910,10.976233078115806,3.58384467718093,3.25,13
911,10.976233078115806,3.133250057164014,2.975,13
912,10.976233078115806,2.748622407860707,2.475,5
913,10.976233078115806,2.7909936700090503,2.85,7
914,10.976233078115806,2.819626849373911,2.65,13
915,10.976233078115806,3.516410568145369,3.475,13
916,10.978684958405635,3.3413668588700234,5.0,13
917,10.978684958405635,3.3542849397384864,3.95,14
918,10.978684958405635,3.136174799785935,3.85,21
919,10.978684958405635,2.834834091261695,2.65,5
920,10.978684958405635,3.3905011386867527,2.825,7
921,10.978684958405635,3.132346692677342,3.275,11
922,10.978684958405635,2.900636081871557,3.475,11
923,10.978684958405635,2.7034702917498956,3.1,11
924,10.978684958405635,2.791213492843504,2.85,10
925,10.978684958405635,2.778390202676923,3.05,10
926,10.978684958405635,2.498812800708631,2.525,4
927,10.978684958405635,2.744747211882679,2.6,9
928,10.978684958405635,2.927848513754475,2.35,6
929,10.978684958405635,3.6191936362443955,2.625,7
930,10.978684958405635,3.750836312723945,3.075,7
931,10.978684958405635,2.7288610072959907,3.35,13
932,10.978684958405635,2.963759455514153,3.25,13
933,10.994618220969924,2.7882515933746874,2.45,7
934,10.994618220969924,3.5622990142599704,2.75,7
935,10.994618220969924,3.847026569261844,2.9,10
936,10.994618220969924,3.4089651423342304,3.425,9
937,10.994618220969924,3.8580154888170006,3.225,9
938,10.994618220969924,3.088920030028569,2.675,10
939,10.994618220969924,3.040608718280572,3.6,10
940,10.994618220969924,3.1952136945223857,3.925,10
941,10.994618220969924,3.573716581891408,3.975,11
942,10.994618220969924,3.5435538215755016,3.65,9
943,10.994618220969924,3.284517899612929,3.375,9
944,10.994618220969924,3.5065263895050878,3.1,6
945,10.994618220969924,2.9341171278430282,3.125,9
946,10.994618220969924,2.7588341565719916,3.4,15
947,10.994618220969924,2.73358238561542,3.55,15
948,10.994618220969924,2.7843841149221,3.425,13
949,10.994618220969924,2.657946764335655,3.225,10
950,11.002590238923963,2.7134217440301143,3.475,14
951,11.002590238923963,2.8207385771251436,3.85,14
952,11.002590238923963,2.5363604547619203,5.0,45
953,11.002590238923963,2.8582839542505463,4.075,16
954,11.002590238923963,2.7482337427387473,3.45,13
955,11.002590238923963,2.792179527834854,3.175,10
956,11.002590238923963,2.8367748374357573,3.7,13
957,11.002590238923963,2.4332988308267436,2.925,8
958,11.002590238923963,2.6111071637584966,3.125,8
959,11.002590238923963,2.5373952779392015,3.35,9
960,11.002590238923963,3.1294428761008444,3.35,13
961,11.002590238923963,3.1062365626189505,2.975,13
962,11.002590238923963,2.71468941398821,2.925,9
963,11.002590238923963,3.2830393724179765,2.775,10
964,11.002590238923963,3.244357983347691,3.275,13
965,11.002590238923963,3.8931289979223904,3.35,13
966,11.002590238923963,2.704139870875938,2.75,5
967,11.002590238923963,2.7775836594953502,3.3,13
968,11.002590238923963,3.0030315453189957,2.625,6
969,11.002590238923963,2.892438452824406,2.625,10
970,11.002590238923963,2.451437617228425,2.325,7
971,11.002590238923963,2.883106053344155,2.725,10
972,11.002590238923963,2.59039119425171,2.825,22
973,11.002590238923963,2.965714750037506,2.55,7
974,11.002590238923963,2.7688022708171247,3.15,14
975,11.002590238923963,2.9139654147901455,3.225,10
976,11.002590238923963,2.634095571392444,4.575,40
977,11.002590238923963,3.3422435773728365,3.125,10
978,11.002590238923963,3.206613501234675,3.075,10
979,11.002590238923963,2.9403427742976938,3.025,13
980,11.002590238923963,3.1831778176740855,3.175,8
981,11.002590238923963,3.5659158120529697,3.125,10
982,11.002590238923963,2.9375142508496785,3.35,13
983,11.002590238923963,3.065804415064764,3.1,9
984,11.002590238923963,2.410092325324055,3.1,10
985,11.002590238923963,2.441950532083858,2.425,10
986,11.002590238923963,2.738548782410988,2.325,5
987,11.002590238923963,2.5676329876373583,2.825,9
988,11.002590238923963,2.4587137308273275,2.8,13
989,11.002590238923963,2.6666030024092153,3.375,15
990,11.002590238923963,2.3206753815961987,3.075,13
991,11.002590238923963,2.742678374540616,2.725,6
992,11.063062588175942,2.6825482384751482,3.05,8
993,11.063062588175942,3.1555914463504453,3.55,10
994,11.063062588175942,3.0638538823403794,3.375,11
995,11.063062588175942,2.75349292157604,3.125,14
996,11.063062588175942,3.0781750878473977,3.325,19
997,11.063062588175942,2.879023611173287,3.55,19
998,11.063062588175942,2.9165874478294898,3.6,10
999,11.063062588175942,2.601553755102691,2.925,10
